hotel_type,window_booking,check_in,booking_status,booking_changes,reservation_date,reservation_status,deposit_type,weekend_nights,week_nights,days_in_waiting_list,number_adults,number_children,number_babies,country_code,country_name,region,market_segment,distribution_channel,repeated_guest,customer_type,reserved_room,assigned_room,meal_code,special_requests,prev_cancels,prev_not_cancels,adr,bucket
City Hotel,113,2016-09-24,Cancelled,0,2016-07-18,Canceled,No Deposit,1,1,0,2,0.0,0,CZE,Czech Republic,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,135.9,91-180 days
City Hotel,32,2016-09-24,Cancelled,0,2016-08-25,Canceled,No Deposit,1,1,0,2,2.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,F,F,Bed & Breakfast,1,0,0,202.05,31-90 days
City Hotel,88,2016-09-24,Cancelled,0,2016-06-30,Canceled,No Deposit,2,1,0,2,2.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,F,F,Bed & Breakfast,1,0,0,207.9,31-90 days
City Hotel,19,2016-09-24,Cancelled,0,2016-09-07,Canceled,No Deposit,2,1,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,129.0,8-30 days
City Hotel,32,2016-09-24,Cancelled,0,2016-09-12,Canceled,No Deposit,2,1,0,2,2.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,F,F,Bed & Breakfast,2,0,0,197.7,31-90 days
City Hotel,23,2016-09-24,Cancelled,0,2016-09-01,Canceled,No Deposit,2,2,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,2,0,0,161.5,8-30 days
City Hotel,30,2016-09-24,Cancelled,0,2016-09-02,Canceled,No Deposit,2,2,0,2,2.0,0,POL,Poland,Europe,Online TA,TA/TO,No,Transient,F,F,Bed & Breakfast,0,0,0,195.53,8-30 days
City Hotel,20,2016-09-24,Cancelled,0,2016-09-05,Canceled,No Deposit,2,2,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,117.2,8-30 days
City Hotel,20,2016-09-24,Cancelled,0,2016-09-21,Canceled,No Deposit,2,2,0,3,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,146.2,8-30 days
City Hotel,64,2016-09-24,Cancelled,0,2016-07-23,Canceled,No Deposit,2,2,0,2,0.0,0,ITA,Italy,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,149.4,31-90 days
City Hotel,153,2016-09-24,Cancelled,0,2016-04-28,Canceled,No Deposit,2,3,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,143.1,91-180 days
City Hotel,36,2016-09-24,Cancelled,0,2016-08-20,Canceled,No Deposit,2,3,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,139.14,31-90 days
City Hotel,50,2016-09-24,Cancelled,0,2016-09-15,Canceled,No Deposit,2,4,0,2,0.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,3,0,0,145.8,31-90 days
City Hotel,38,2016-09-24,Cancelled,0,2016-08-19,Canceled,No Deposit,2,5,0,2,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,146.96,31-90 days
City Hotel,150,2016-09-24,Cancelled,0,2016-09-07,Canceled,No Deposit,2,5,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,2,0,0,129.6,91-180 days
City Hotel,57,2016-09-24,Cancelled,0,2016-07-29,Canceled,No Deposit,2,5,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,146.96,31-90 days
City Hotel,21,2016-09-25,Cancelled,0,2016-09-05,Canceled,No Deposit,1,0,0,2,0.0,0,NLD,Netherlands,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,3,0,0,119.0,8-30 days
City Hotel,9,2016-09-25,Cancelled,0,2016-09-20,Canceled,No Deposit,1,0,0,1,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,90.0,8-30 days
City Hotel,39,2016-09-25,Cancelled,0,2016-09-20,Canceled,No Deposit,1,0,0,1,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,129.7,31-90 days
City Hotel,19,2016-09-25,Cancelled,0,2016-09-06,Canceled,No Deposit,1,0,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,129.0,8-30 days
City Hotel,27,2016-09-25,Cancelled,0,2016-09-01,Canceled,No Deposit,2,0,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,89.1,8-30 days
City Hotel,38,2016-09-25,Cancelled,0,2016-08-20,Canceled,No Deposit,2,0,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,104.64,31-90 days
City Hotel,12,2016-09-25,Cancelled,0,2016-09-17,Canceled,No Deposit,2,0,0,2,0.0,0,USA,United States,Americas,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,149.0,8-30 days
City Hotel,30,2016-09-25,Cancelled,0,2016-08-29,Canceled,No Deposit,2,0,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,89.1,8-30 days
City Hotel,41,2016-09-25,Cancelled,0,2016-09-19,Canceled,No Deposit,2,0,0,2,0.0,0,ARG,Argentina,Americas,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,135.9,31-90 days
City Hotel,12,2016-09-25,Cancelled,0,2016-09-14,Canceled,No Deposit,2,0,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,164.0,8-30 days
City Hotel,13,2016-09-25,Cancelled,0,2016-09-13,Canceled,No Deposit,2,0,0,2,0.0,0,USA,United States,Americas,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,149.0,8-30 days
City Hotel,123,2016-09-25,Cancelled,0,2016-05-25,Canceled,No Deposit,2,0,0,2,2.0,0,ITA,Italy,Europe,Online TA,TA/TO,No,Transient,F,F,Bed & Breakfast,0,0,0,201.6,91-180 days
City Hotel,61,2016-09-25,Cancelled,1,2016-09-07,Canceled,No Deposit,2,1,0,2,0.0,1,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,152.1,31-90 days
City Hotel,89,2016-09-25,Cancelled,1,2016-08-23,Canceled,No Deposit,2,1,0,3,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,127.33,31-90 days
City Hotel,156,2016-09-25,Cancelled,2,2016-04-29,Canceled,No Deposit,2,1,0,2,0.0,0,JPN,Japan,Asia,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,116.1,91-180 days
City Hotel,89,2016-09-25,Cancelled,0,2016-08-23,Canceled,No Deposit,2,1,0,3,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,127.33,31-90 days
City Hotel,138,2016-09-25,Cancelled,0,2016-09-23,Canceled,No Deposit,2,1,0,3,0.0,0,BRA,Brazil,Americas,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,162.0,91-180 days
City Hotel,44,2016-09-25,Cancelled,0,2016-08-13,Canceled,No Deposit,2,1,0,2,0.0,0,USA,United States,Americas,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,149.4,31-90 days
City Hotel,60,2016-09-25,Cancelled,0,2016-09-01,Canceled,No Deposit,2,1,0,2,0.0,0,COL,Colombia,Americas,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,125.1,31-90 days
City Hotel,24,2016-09-25,Cancelled,0,2016-09-04,Canceled,No Deposit,2,2,0,2,0.0,0,NLD,Netherlands,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,119.0,8-30 days
City Hotel,44,2016-09-25,Cancelled,0,2016-08-21,Canceled,No Deposit,2,2,0,2,0.0,0,BEL,Belgium,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,2,0,0,149.4,31-90 days
City Hotel,20,2016-09-25,Cancelled,0,2016-09-06,Canceled,No Deposit,2,4,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,3,0,0,127.2,8-30 days
City Hotel,130,2016-09-25,Cancelled,0,2016-06-15,Canceled,No Deposit,3,5,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,140.4,91-180 days
City Hotel,7,2016-09-25,Cancelled,0,2016-09-23,Canceled,No Deposit,3,5,0,2,2.0,0,AGO,Angola,Africa,Online TA,TA/TO,No,Transient,F,G,Bed & Breakfast,0,0,0,251.5,0-7 days
City Hotel,35,2016-09-26,Cancelled,0,2016-08-23,Canceled,No Deposit,1,0,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,99.0,31-90 days
City Hotel,25,2016-09-26,Cancelled,0,2016-09-01,Canceled,No Deposit,1,0,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,119.0,8-30 days
City Hotel,4,2016-09-26,Cancelled,0,2016-09-23,Canceled,No Deposit,1,0,0,1,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,98.1,0-7 days
City Hotel,18,2016-09-26,Cancelled,0,2016-09-21,Canceled,No Deposit,1,0,0,2,0.0,0,KOR,"Korea, Republic of",Asia,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,129.0,8-30 days
City Hotel,35,2016-09-26,Cancelled,0,2016-08-22,Canceled,No Deposit,1,0,0,1,0.0,0,BEL,Belgium,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,81.0,31-90 days
City Hotel,35,2016-09-26,Cancelled,0,2016-08-23,Canceled,No Deposit,1,0,0,1,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,99.0,31-90 days
City Hotel,16,2016-09-26,Cancelled,0,2016-09-11,Canceled,No Deposit,1,0,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,164.0,8-30 days
City Hotel,53,2016-09-26,Cancelled,0,2016-08-12,Canceled,No Deposit,1,0,0,2,0.0,0,UKR,Ukraine,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,125.1,31-90 days
City Hotel,51,2016-09-26,Cancelled,0,2016-09-20,Canceled,No Deposit,1,1,0,2,0.0,0,ISR,Israel,Asia,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,2,0,0,135.9,31-90 days
City Hotel,27,2016-09-26,Cancelled,0,2016-09-18,Canceled,No Deposit,1,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,111.2,8-30 days
City Hotel,24,2016-09-26,Cancelled,0,2016-09-03,Canceled,No Deposit,1,1,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,107.1,8-30 days
City Hotel,35,2016-09-26,Cancelled,0,2016-08-29,Canceled,No Deposit,1,1,0,3,0.0,0,BRA,Brazil,Americas,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,149.4,31-90 days
City Hotel,4,2016-09-26,Cancelled,0,2016-09-23,Canceled,No Deposit,1,1,0,1,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,98.1,0-7 days
City Hotel,27,2016-09-26,Cancelled,0,2016-09-18,Canceled,No Deposit,1,1,0,3,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,140.2,8-30 days
City Hotel,120,2016-09-26,Cancelled,0,2016-06-16,Canceled,No Deposit,1,1,0,2,1.0,0,ITA,Italy,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,152.1,91-180 days
City Hotel,53,2016-09-26,Cancelled,0,2016-08-30,Canceled,Non Refund,1,2,0,2,0.0,0,PRT,Portugal,Europe,Groups,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,105.0,31-90 days
City Hotel,253,2016-09-26,Cancelled,1,2016-01-18,Canceled,No Deposit,1,2,0,1,0.0,0,USA,United States,Americas,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,2.0,180+ days
City Hotel,418,2016-09-26,Confirmed,0,2016-09-29,Check-Out,No Deposit,1,2,223,2,0.0,0,DEU,Germany,Europe,Offline TA/TO,TA/TO,No,Transient-Party,A,A,Half Board,0,0,0,107.0,180+ days
City Hotel,418,2016-09-26,Confirmed,0,2016-09-29,Check-Out,No Deposit,1,2,223,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient-Party,A,A,Half Board,0,0,0,107.0,180+ days
City Hotel,418,2016-09-26,Cancelled,0,2016-07-08,Canceled,No Deposit,1,2,223,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,75.0,180+ days
City Hotel,418,2016-09-26,Cancelled,0,2016-08-02,Canceled,No Deposit,1,2,223,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,75.0,180+ days
City Hotel,418,2016-09-26,Cancelled,0,2016-09-02,Canceled,No Deposit,1,2,223,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,75.0,180+ days
City Hotel,80,2016-09-26,Cancelled,0,2016-09-02,Canceled,No Deposit,1,2,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,75.0,31-90 days
City Hotel,213,2016-09-26,Cancelled,0,2016-08-29,Canceled,Non Refund,1,2,0,1,0.0,0,PRT,Portugal,Europe,Corporate,Corporate,No,Transient-Party,E,E,Bed & Breakfast,0,0,0,106.0,180+ days
City Hotel,418,2016-09-26,Confirmed,0,2016-09-29,Check-Out,No Deposit,1,2,223,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient-Party,A,B,Half Board,0,0,0,107.0,180+ days
City Hotel,35,2016-09-26,Cancelled,0,2016-09-17,Canceled,No Deposit,1,1,0,2,1.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,133.2,31-90 days
City Hotel,38,2016-09-26,Cancelled,0,2016-09-25,Canceled,No Deposit,1,1,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,112.59,31-90 days
City Hotel,418,2016-09-26,Confirmed,0,2016-09-29,Check-Out,No Deposit,1,2,223,2,0.0,0,DEU,Germany,Europe,Offline TA/TO,TA/TO,No,Transient-Party,A,D,Half Board,0,0,0,107.0,180+ days
City Hotel,38,2016-09-26,Cancelled,0,2016-08-19,Canceled,No Deposit,1,2,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,156.6,31-90 days
City Hotel,418,2016-09-26,Confirmed,1,2016-09-29,Check-Out,No Deposit,1,2,223,1,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient-Party,A,A,Half Board,0,0,0,86.0,180+ days
City Hotel,96,2016-09-26,Cancelled,0,2016-08-06,Canceled,No Deposit,1,2,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,135.9,91-180 days
City Hotel,418,2016-09-26,Confirmed,1,2016-09-29,Check-Out,No Deposit,1,2,223,2,0.0,0,DEU,Germany,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Half Board,0,0,0,107.0,180+ days
City Hotel,250,2016-09-26,Cancelled,0,2016-06-28,Canceled,Non Refund,1,3,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,95.0,180+ days
City Hotel,23,2016-09-26,Cancelled,0,2016-09-23,Canceled,No Deposit,1,3,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,119.0,8-30 days
City Hotel,22,2016-09-26,Cancelled,0,2016-09-04,Canceled,No Deposit,1,3,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,119.0,8-30 days
City Hotel,22,2016-09-26,Cancelled,0,2016-09-07,Canceled,No Deposit,1,3,0,1,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,106.4,8-30 days
City Hotel,14,2016-09-26,Cancelled,0,2016-09-14,Canceled,No Deposit,1,3,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,164.0,8-30 days
City Hotel,20,2016-09-26,Cancelled,0,2016-09-07,Canceled,No Deposit,1,3,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,131.2,8-30 days
City Hotel,190,2016-09-26,Cancelled,0,2016-04-24,Canceled,No Deposit,1,3,0,2,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,119.85,180+ days
City Hotel,22,2016-09-26,Cancelled,0,2016-09-04,Canceled,No Deposit,1,3,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,139.0,8-30 days
City Hotel,22,2016-09-26,Cancelled,0,2016-09-04,Canceled,No Deposit,1,3,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,154.0,8-30 days
City Hotel,14,2016-09-26,Cancelled,0,2016-09-12,Canceled,No Deposit,3,10,0,2,0.0,0,AGO,Angola,Africa,Direct,Direct,No,Transient,E,E,Bed & Breakfast,0,0,0,191.31,8-30 days
City Hotel,20,2016-09-26,Cancelled,0,2016-09-07,Canceled,No Deposit,3,10,0,2,0.0,0,AGO,Angola,Africa,Direct,Direct,No,Transient,E,E,Bed & Breakfast,0,0,0,193.92,8-30 days
City Hotel,102,2016-09-27,Cancelled,0,2016-08-23,Canceled,No Deposit,0,1,0,1,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Self Catering,0,0,0,85.0,91-180 days
City Hotel,4,2016-09-27,Cancelled,0,2016-09-23,Canceled,No Deposit,0,1,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Bed & Breakfast,2,0,0,75.0,0-7 days
City Hotel,16,2016-09-27,Cancelled,0,2016-09-22,Canceled,No Deposit,0,2,0,2,0.0,0,VEN,Venezuela,Americas,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,129.0,8-30 days
City Hotel,40,2016-09-27,Cancelled,1,2016-09-06,Canceled,No Deposit,0,2,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,149.4,31-90 days
City Hotel,74,2016-09-27,Cancelled,0,2016-07-15,Canceled,No Deposit,0,2,0,2,0.0,0,BRA,Brazil,Americas,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,149.4,31-90 days
City Hotel,32,2016-09-27,Cancelled,2,2016-09-25,Canceled,No Deposit,0,2,0,2,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,154.0,31-90 days
City Hotel,40,2016-09-27,Cancelled,1,2016-09-06,Canceled,No Deposit,0,2,0,2,1.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,136.89,31-90 days
City Hotel,274,2016-09-27,Confirmed,0,2016-09-29,Check-Out,No Deposit,0,2,0,2,0.0,0,USA,United States,Americas,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,115.2,180+ days
City Hotel,44,2016-09-27,Cancelled,0,2016-09-26,Canceled,No Deposit,0,2,0,2,0.0,0,EGY,Egypt,Africa,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,149.4,31-90 days
City Hotel,4,2016-09-27,Cancelled,0,2016-09-26,Canceled,No Deposit,0,2,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,188.0,0-7 days
City Hotel,203,2016-09-27,Cancelled,0,2016-08-29,Canceled,No Deposit,0,3,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,116.1,180+ days
City Hotel,28,2016-09-27,Cancelled,0,2016-09-05,Canceled,No Deposit,0,3,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,103.46,8-30 days
City Hotel,96,2016-09-27,Cancelled,0,2016-09-05,Canceled,No Deposit,0,3,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,122.31,91-180 days
City Hotel,93,2016-09-27,Cancelled,0,2016-09-01,Canceled,No Deposit,0,3,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,2,0,0,177.3,91-180 days
City Hotel,60,2016-09-27,Cancelled,0,2016-08-08,Canceled,No Deposit,0,3,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,135.9,31-90 days
City Hotel,28,2016-09-27,Cancelled,0,2016-09-01,Canceled,No Deposit,0,3,0,1,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,2,0,0,115.23,8-30 days
City Hotel,97,2016-09-27,Cancelled,0,2016-09-13,Canceled,No Deposit,0,3,0,3,0.0,0,NLD,Netherlands,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,2,0,0,168.3,91-180 days
City Hotel,26,2016-09-27,Cancelled,0,2016-09-02,Canceled,No Deposit,0,4,0,2,2.0,0,BEL,Belgium,Europe,Online TA,TA/TO,No,Transient,F,F,Bed & Breakfast,0,0,0,226.5,8-30 days
City Hotel,39,2016-09-27,Cancelled,0,2016-09-07,Canceled,No Deposit,0,4,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,128.99,31-90 days
City Hotel,47,2016-09-27,Cancelled,0,2016-09-05,Canceled,No Deposit,0,4,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,130.61,31-90 days
City Hotel,205,2016-09-27,Cancelled,0,2016-03-13,Canceled,No Deposit,2,6,0,2,0.0,0,ITA,Italy,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,111.35,180+ days
City Hotel,21,2016-09-28,Cancelled,0,2016-09-14,Canceled,No Deposit,0,1,0,1,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,2,0,0,129.0,8-30 days
City Hotel,103,2016-09-28,Cancelled,0,2016-08-23,Canceled,No Deposit,0,1,0,1,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Self Catering,0,0,0,85.0,91-180 days
City Hotel,2,2016-09-28,Cancelled,1,2016-09-26,Canceled,No Deposit,0,1,0,2,0.0,0,USA,United States,Americas,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,0.0,0-7 days
City Hotel,235,2016-09-28,Cancelled,0,2016-02-27,Canceled,No Deposit,0,2,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,97.71,180+ days
City Hotel,55,2016-09-28,Cancelled,0,2016-08-04,Canceled,No Deposit,0,2,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,112.59,31-90 days
City Hotel,159,2016-09-28,Cancelled,0,2016-08-22,Canceled,No Deposit,0,2,0,1,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,2,0,0,94.25,91-180 days
City Hotel,28,2016-09-28,Cancelled,0,2016-09-22,Canceled,No Deposit,0,2,0,2,0.0,0,BRA,Brazil,Americas,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,2,0,0,154.0,8-30 days
City Hotel,215,2016-09-28,Cancelled,0,2016-04-23,Canceled,No Deposit,0,2,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,97.71,180+ days
City Hotel,36,2016-09-28,Cancelled,0,2016-08-24,Canceled,No Deposit,0,3,0,2,0.0,0,PRT,Portugal,Europe,Groups,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,75.0,31-90 days
City Hotel,195,2016-09-28,Cancelled,0,2016-06-12,Canceled,No Deposit,0,3,0,2,0.0,0,IRL,Ireland,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,126.9,180+ days
City Hotel,42,2016-09-28,Cancelled,0,2016-09-28,Canceled,No Deposit,0,3,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,95.0,31-90 days
City Hotel,100,2016-09-28,Cancelled,0,2016-08-20,Canceled,No Deposit,0,4,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,100.0,91-180 days
City Hotel,235,2016-09-28,Cancelled,0,2016-02-27,Canceled,No Deposit,0,4,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,119.85,180+ days
City Hotel,215,2016-09-28,Cancelled,0,2016-04-23,Canceled,No Deposit,0,4,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,115.6,180+ days
City Hotel,131,2016-09-28,Cancelled,0,2016-07-06,Canceled,No Deposit,0,4,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,126.36,91-180 days
City Hotel,100,2016-09-28,Cancelled,0,2016-08-23,Canceled,No Deposit,0,4,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,100.0,91-180 days
City Hotel,26,2016-09-28,Cancelled,0,2016-09-25,Canceled,No Deposit,1,4,0,3,0.0,0,IRL,Ireland,Europe,Online TA,TA/TO,No,Transient,G,G,Bed & Breakfast,2,0,0,169.52,8-30 days
